DB00788,D133600
DB01234,D133600
DB00328,D133690
DB00605,D133690
DB00788,D133690
DB00814,D133690
DB00035,D134430
DB00302,D134430
DB00035,D134500
DB00302,D134500
DB00302,D134510
DB00302,D134520
DB00153,D134600
DB01070,D134600
DB00995,D134750
DB00482,D135550
DB00201,D136200
DB00745,D136200
DB01576,D136200
DB00305,D137215
DB00544,D137215
DB00563,D137215
DB00997,D137215
DB01101,D137215
DB01248,D137215
DB00759,D137400
DB00246,D137580
DB00502,D137580
DB00575,D137580
DB00657,D137580
DB00734,D137580
DB00195,D137750
DB00287,D137750
DB00373,D137750
DB00388,D137750
DB00449,D137750
DB00484,D137750
DB00521,D137750
DB00654,D137750
DB00668,D137750
DB00869,D137750
DB00905,D137750
DB01194,D137750
DB01210,D137750
DB01214,D137750
DB00287,D137760
DB00373,D137760
DB00388,D137760
DB00449,D137760
DB00484,D137760
DB00654,D137760
DB00668,D137760
DB00819,D137760
DB00869,D137760
DB00905,D137760
DB01144,D137760
DB01194,D137760
DB01214,D137760
DB00262,D137800
DB00279,D138800
DB00451,D138800
DB00279,D140300
DB00451,D140300
DB00122,D140600
DB00141,D140600
DB00193,D140600
DB00201,D140600
DB00316,D140600
DB00318,D140600
DB00328,D140600
DB00461,D140600
DB00469,D140600
DB00482,D140600
DB00500,D140600
DB00554,D140600
DB00573,D140600
DB00586,D140600
DB00605,D140600
DB00712,D140600
DB00749,D140600
DB00784,D140600
DB00788,D140600
DB00814,D140600
DB00861,D140600
DB00929,D140600
DB00939,D140600
DB00945,D140600
DB00959,D140600
DB00991,D140600
DB01009,D140600
DB01050,D140600
DB01068,D140600
DB01283,D140600
DB01296,D140600
DB01399,D140600
DB01628,D140600
DB00571,D140850
DB00181,D143100
DB04844,D143100
DB00182,D143465
DB00285,D143465
DB00289,D143465
DB00422,D143465
DB00458,D143465
DB00540,D143465
DB00575,D143465
DB00745,D143465
DB01018,D143465
DB01151,D143465
DB01156,D143465
DB01255,D143465
DB01576,D143465
DB01577,D143465
DB01174,D143500
DB00282,D143880
DB00399,D143880
DB00635,D143880
DB00695,D143880
DB00641,D143890
DB00973,D143890
DB01076,D143890
DB01098,D143890
DB00175,D144010
DB00227,D144010
DB00627,D144010
DB00641,D144010
DB01039,D144010
DB01076,D144010
DB01095,D144010
DB01098,D144010
DB01241,D144010
DB00321,D144110
DB00424,D144110
DB00575,D144110
DB00996,D144110
DB01062,D144110
DB01162,D144110
DB01098,D144250
DB00641,D144400
DB00973,D144400
DB01076,D144400
DB01098,D144400
DB00627,D144650
DB00636,D144650
DB01039,D144650
DB01241,D144650
DB00398,D144700
DB00441,D144700
DB00530,D144700
DB00603,D144700
DB01005,D144700
DB01101,D144700
DB01268,D144700
DB01590,D144700
DB06287,D144700
DB00755,D145100
DB00755,D145200
DB00381,D145500
DB00657,D145500
DB00678,D145500
DB00966,D145500
DB01088,D145500
DB01258,D145500
DB01275,D145500
DB00140,D145590
DB00201,D145590
DB00241,D145590
DB00316,D145590
DB00318,D145590
DB00320,D145590
DB00354,D145590
DB00366,D145590
DB00371,D145590
DB00388,D145590
DB00433,D145590
DB00477,D145590
DB00508,D145590
DB00514,D145590
DB00537,D145590
DB00557,D145590
DB00757,D145590
DB00767,D145590
DB00788,D145590
DB00852,D145590
DB00889,D145590
DB00904,D145590
DB00945,D145590
DB01009,D145590
DB01050,D145590
DB01075,D145590
DB01176,D145590
DB01231,D145590
DB01234,D145590
DB01399,D145590
DB01219,D145600
DB01098,D145750
DB00644,D146110
DB00136,D146200
DB00146,D146200
DB00153,D146200
DB00169,D146200
DB01070,D146200
DB00136,D146255
DB00153,D146255
DB00178,D146255
DB00214,D146255
DB00492,D146255
DB00519,D146255
DB00542,D146255
DB00584,D146255
DB00678,D146255
DB00691,D146255
DB00695,D146255
DB00722,D146255
DB00790,D146255
DB00881,D146255
DB00887,D146255
DB00988,D146255
DB01029,D146255
DB01070,D146255
DB01197,D146255
DB00211,D146500
DB00368,D146500
DB00388,D146500
DB00755,D146700
DB00635,D146850
DB00860,D146850
DB00959,D146850
DB00819,D147480
DB00122,D147530
DB00181,D147530
DB00193,D147530
DB00201,D147530
DB00230,D147530
DB00273,D147530
DB00281,D147530
DB00285,D147530
DB00295,D147530
DB00297,D147530
DB00316,D147530
DB00321,D147530
DB00327,D147530
DB00328,D147530
DB00333,D147530
DB00346,D147530
DB00356,D147530
DB00454,D147530
DB00457,D147530
DB00458,D147530
DB00461,D147530
DB00465,D147530
DB00476,D147530
DB00482,D147530
DB00497,D147530
DB00508,D147530
DB00527,D147530
DB00540,D147530
DB00557,D147530
DB00573,D147530
DB00575,D147530
DB00586,D147530
DB00590,D147530
DB00605,D147530
DB00611,D147530
DB00647,D147530
DB00652,D147530
DB00686,D147530
DB00706,D147530
DB00721,D147530
DB00749,D147530
DB00750,D147530
DB00788,D147530
DB00813,D147530
DB00844,D147530
DB00861,D147530
DB00898,D147530
DB00899,D147530
DB00907,D147530
DB00921,D147530
DB00924,D147530
DB00936,D147530
DB00939,D147530
DB00945,D147530
DB00956,D147530
DB00996,D147530
DB01002,D147530
DB01050,D147530
DB01086,D147530
DB01142,D147530
DB01151,D147530
DB01161,D147530
DB01162,D147530
DB01173,D147530
DB01189,D147530
DB01192,D147530
DB01204,D147530
DB01216,D147530
DB01221,D147530
DB01399,D147530
DB01403,D147530
DB00342,D147540
DB00366,D147540
DB00388,D147540
DB00397,D147540
DB00434,D147540
DB00620,D147540
DB00635,D147540
DB00637,D147540
DB00668,D147540
DB00860,D147540
DB00959,D147540
DB01069,D147540
DB01075,D147540
DB00523,D148000
DB00570,D148000
DB00694,D148000
DB01229,D148000
DB00620,D148100
DB00586,D150600
DB00630,D150600
DB00788,D150600
DB00945,D150600
DB01050,D150600
DB00694,D151380
DB00242,D151400
DB01033,D151400
DB01073,D151400
DB01181,D151400
DB00443,D151590
DB00563,D151590
DB00620,D151590
DB00635,D151590
DB00755,D151590
DB01013,D151590
DB00091,D152700
DB00620,D152700
DB00635,D152700
DB00860,D152700
DB00945,D152700
DB00993,D152700
DB01234,D152700
DB01611,D152700
DB00460,D153800
DB00699,D153800
DB00712,D153880
DB01234,D153880
DB01219,D154275
DB01219,D154276
DB00692,D155100
DB01148,D155100
DB01210,D155100
DB01225,D155100
DB00290,D155600
DB00851,D155600
DB00853,D155600
DB01005,D155600
DB01248,D155600
DB00290,D155601
DB00851,D155601
DB00853,D155601
DB01005,D155601
DB01248,D155601
DB00829,D156000
DB01231,D156000
DB00490,D156190
DB00201,D157300
DB00216,D157300
DB00241,D157300
DB00273,D157300
DB00315,D157300
DB00316,D157300
DB00320,D157300
DB00328,D157300
DB00353,D157300
DB00373,D157300
DB00434,D157300
DB00571,D157300
DB00635,D157300
DB00661,D157300
DB00669,D157300
DB00696,D157300
DB00697,D157300
DB00788,D157300
DB00918,D157300
DB00924,D157300
DB00945,D157300
DB00952,D157300
DB00953,D157300
DB00996,D157300
DB00998,D157300
DB01173,D157300
DB01233,D157300
DB00211,D157700
DB00264,D157700
DB00335,D157700
DB00571,D157700
DB00598,D157700
DB00612,D157700
DB00687,D157700
DB01203,D157700
DB04861,D157700
DB00457,D157950
DB01019,D157950
DB01162,D157950
DB01400,D157950
DB00747,D158280
DB01069,D158280
DB01075,D158280
DB00993,D160300
DB00697,D160750
DB00924,D160750
DB01173,D160750
DB00182,D161400
DB00745,D161400
DB01440,D161400
DB00177,D161900
DB00178,D161900
DB00187,D161900
DB00195,D161900
DB00203,D161900
DB00206,D161900
DB00214,D161900
DB00226,D161900
DB00264,D161900
DB00270,D161900
DB00275,D161900
DB00287,D161900
DB00310,D161900
DB00325,D161900
DB00343,D161900
DB00350,D161900
DB00364,D161900
DB00373,D161900
DB00374,D161900
DB00381,D161900
DB00401,D161900
DB00421,D161900
DB00436,D161900
DB00449,D161900
DB00457,D161900
DB00484,D161900
DB00492,D161900
DB00519,D161900
DB00521,D161900
DB00524,D161900
DB00542,D161900
DB00559,D161900
DB00571,D161900
DB00575,D161900
DB00590,D161900
DB00594,D161900
DB00598,D161900
DB00622,D161900
DB00654,D161900
DB00657,D161900
DB00661,D161900
DB00678,D161900
DB00691,D161900
DB00692,D161900
DB00695,D161900
DB00722,D161900
DB00796,D161900
DB00800,D161900
DB00808,D161900
DB00820,D161900
DB00869,D161900
DB00876,D161900
DB00880,D161900
DB00881,D161900
DB00883,D161900
DB00887,D161900
DB00903,D161900
DB00905,D161900
DB00960,D161900
DB00966,D161900
DB00968,D161900
DB00988,D161900
DB00999,D161900
DB01018,D161900
DB01023,D161900
DB01029,D161900
DB01085,D161900
DB01088,D161900
DB01115,D161900
DB01136,D161900
DB01162,D161900
DB01170,D161900
DB01189,D161900
DB01193,D161900
DB01194,D161900
DB01197,D161900
DB01203,D161900
DB01210,D161900
DB01240,D161900
DB01244,D161900
DB01258,D161900
DB01275,D161900
DB01359,D161900
DB04861,D161900
DB00176,D164230
DB00215,D164230
DB00285,D164230
DB00334,D164230
DB00472,D164230
DB00715,D164230
DB00904,D164230
DB01104,D164230
DB01175,D164230
DB01224,D164230
DB01238,D164230
DB01242,D164230
DB00490,D165150
DB00230,D165199
DB00252,D165199
DB00476,D165199
DB00564,D165199
DB00620,D165199
DB00996,D165199
DB00122,D165720
DB00141,D165720
DB00193,D165720
DB00328,D165720
DB00461,D165720
DB00469,D165720
DB00482,D165720
DB00500,D165720
DB00554,D165720
DB00573,D165720
DB00586,D165720
DB00605,D165720
DB00712,D165720
DB00749,D165720
DB00784,D165720
DB00788,D165720
DB00814,D165720
DB00861,D165720
DB00939,D165720
DB00945,D165720
DB00991,D165720
DB01009,D165720
DB01050,D165720
DB01068,D165720
DB01283,D165720
DB01296,D165720
DB01399,D165720
DB01628,D165720
DB00214,D166300
DB00282,D166300
DB00695,D166300
DB00887,D166300
DB00988,D166300
DB00136,D166710
DB00146,D166710
DB00153,D166710
DB00169,D166710
DB00282,D166710
DB00286,D166710
DB00481,D166710
DB00630,D166710
DB00710,D166710
DB00884,D166710
DB01070,D166710
DB00440,D166760
DB00535,D166760
DB00537,D166760
DB00741,D166760
DB01086,D166760
DB01137,D166760
DB01165,D166760
DB01234,D166760
DB00282,D167320
DB00399,D167320
DB00630,D167320
DB00884,D167320
DB01133,D167320
DB00176,D167870
DB00186,D167870
DB00215,D167870
DB00285,D167870
DB00404,D167870
DB00458,D167870
DB00472,D167870
DB00490,D167870
DB00540,D167870
DB00715,D167870
DB01068,D167870
DB01104,D167870
DB01151,D167870
DB01156,D167870
DB01242,D167870
DB00190,D168100
DB00245,D168100
DB00268,D168100
DB00323,D168100
DB00376,D168100
DB00387,D168100
DB00413,D168100
DB00494,D168100
DB00714,D168100
DB00747,D168100
DB00810,D168100
DB00915,D168100
DB00989,D168100
DB01186,D168100
DB01200,D168100
DB01235,D168100
DB01367,D168100
DB00190,D168600
DB00245,D168600
DB00268,D168600
DB00323,D168600
DB00376,D168600
DB00387,D168600
DB00392,D168600
DB00413,D168600
DB00424,D168600
DB00494,D168600
DB00589,D168600
DB00714,D168600
DB00747,D168600
DB00989,D168600
DB01037,D168600
DB01173,D168600
DB01186,D168600
DB01235,D168600
DB01367,D168600
DB05271,D168600
DB00268,D168601
DB00323,D168601
DB00376,D168601
DB00387,D168601
DB00392,D168601
DB00413,D168601
DB00424,D168601
DB00494,D168601
DB00589,D168601
DB00714,D168601
DB00989,D168601
DB01037,D168601
DB01173,D168601
DB01186,D168601
DB01235,D168601
DB05271,D168601
DB00115,D170900
DB00200,D170900
DB00571,D171300
DB00575,D171300
DB00598,D171300
DB00692,D171300
DB00765,D171300
DB00925,D171300
DB00620,D173200
DB00675,D174800
DB01217,D174800
DB00482,D175100
DB00605,D175100
DB00482,D175505
DB00331,D176800
DB00650,D176800
DB00014,D176807
DB00286,D176807
DB00499,D176807
DB00783,D176807
DB01101,D176807
DB01128,D176807
DB01196,D176807
DB01204,D176807
DB01248,D176807
DB00203,D178600
DB00374,D178600
DB00559,D178600
DB00820,D178600
DB00883,D178600
DB01088,D178600
DB01240,D178600
DB06268,D178600
DB00270,D179600
DB00343,D179600
DB00381,D179600
DB00401,D179600
DB00457,D179600
DB00528,D179600
DB00590,D179600
DB00727,D179600
DB01023,D179600
DB01113,D179600
DB01115,D179600
DB01197,D179600
DB00608,D181000
DB00620,D181000
DB00635,D181000
DB00993,D181000
DB01234,D181000
DB01058,D181460
DB06803,D181460
DB00246,D181500
DB00313,D181500
DB00334,D181500
DB00363,D181500
DB00408,D181500
DB00434,D181500
DB00472,D181500
DB00477,D181500
DB00502,D181500
DB00555,D181500
DB00564,D181500
DB00623,D181500
DB00679,D181500
DB00734,D181500
DB00831,D181500
DB00933,D181500
DB01063,D181500
DB01068,D181500
DB01224,D181500
DB01238,D181500
DB01267,D181500
DB01356,D181500
DB01623,D181500
DB00755,D182000
DB00444,D182280
DB00515,D182280
DB00563,D182280
DB00773,D182280
DB01030,D182280
DB00215,D182830
DB00433,D182830
DB00502,D182830
DB00734,D182830
DB00304,D184700
DB00331,D184700
DB00367,D184700
DB00717,D184700
DB00882,D184700
DB00977,D184700
DB01395,D184700
DB00635,D187360
DB01005,D187950
DB00570,D188030
DB00620,D188030
DB00635,D188030
DB00993,D188030
DB01234,D188030
DB01240,D188030
DB00208,D188050
DB00278,D188050
DB00407,D188050
DB00569,D188050
DB00806,D188050
DB01225,D188050
DB00398,D188470
DB00997,D188470
DB00575,D188890
DB00181,D189600
DB00186,D189600
DB00653,D189800
DB00727,D189800
DB00264,D190300
DB00571,D190300
DB00794,D190300
DB00909,D190300
DB00996,D190300
DB01203,D190300
DB08824,D190300
DB00213,D190310
DB00338,D190310
DB00364,D190310
DB00424,D190310
DB00448,D190310
DB00501,D190310
DB00572,D190310
DB00585,D190310
DB00736,D190310
DB00747,D190310
DB00794,D190310
DB00863,D190310
DB00927,D190310
DB00929,D190310
DB01129,D190310
DB01174,D190310
DB01203,D190310
DB00181,D190400
DB00564,D190400
DB00697,D190400
DB00856,D190400
DB00898,D190400
DB00635,D191100
DB00771,D191390
DB01003,D191390
DB01033,D191390
DB01222,D191390
DB01019,D191800
DB00286,D192000
DB00304,D192000
DB00351,D192000
DB00367,D192000
DB00603,D192000
DB00717,D192000
DB00957,D192000
DB00977,D192000
DB00464,D192200
DB00553,D193200
DB04571,D193200
DB00035,D193400
DB00541,D194070
DB00997,D194070
DB01229,D194070
DB00131,D194200
DB00640,D194200
DB00163,D200170
DB00346,D200170
DB00371,D200170
DB00424,D200170
DB00457,D200170
DB00468,D200170
DB00590,D200170
DB00661,D200170
DB00697,D200170
DB00706,D200170
DB00924,D200170
DB01162,D200170
DB01173,D200170
DB01216,D200170
DB00635,D202370
DB00984,D202400
DB08804,D202400
DB00384,D203700
DB00695,D203700
DB00880,D203700
DB00887,D203700
DB00903,D203700
DB00635,D205700
DB00860,D205700
DB00126,D206200
DB01174,D208085
DB00122,D208230
DB00328,D208230
DB00482,D208230
DB00500,D208230
DB00554,D208230
DB00573,D208230
DB00586,D208230
DB00605,D208230
DB00712,D208230
DB00749,D208230
DB00788,D208230
DB00814,D208230
DB00861,D208230
DB00945,D208230
DB00991,D208230
DB01009,D208230
DB01050,D208230
DB01068,D208230
DB01296,D208230
DB00214,D208300
DB00384,D208300
DB00421,D208300
DB00594,D208300
DB00695,D208300
DB00887,D208300
DB00903,D208300
DB00999,D208300
DB00180,D208550
DB00218,D208550
DB00221,D208550
DB00277,D208550
DB00332,D208550
DB00394,D208550
DB00440,D208550
DB00471,D208550
DB00535,D208550
DB00537,D208550
DB00549,D208550
DB00588,D208550
DB00620,D208550
DB00635,D208550
DB00651,D208550
DB00668,D208550
DB00716,D208550
DB00744,D208550
DB00764,D208550
DB00816,D208550
DB00852,D208550
DB00871,D208550
DB00938,D208550
DB00959,D208550
DB00983,D208550
DB01001,D208550
DB01003,D208550
DB01064,D208550
DB01137,D208550
DB01222,D208550
DB01223,D208550
DB01234,D208550
DB01291,D208550
DB01364,D208550
DB01410,D208550
DB00776,D208700
DB00794,D208700
DB00909,D208700
DB00996,D208700
DB00380,D208750
DB00563,D208920
DB00635,D208920
DB00993,D208920
DB01065,D209850
DB00221,D210050
DB00277,D210050
DB00332,D210050
DB00384,D210050
DB00471,D210050
DB00651,D210050
DB00695,D210050
DB00816,D210050
DB00871,D210050
DB00880,D210050
DB00887,D210050
DB00903,D210050
DB00983,D210050
DB01222,D210050
DB01223,D210050
DB00997,D211980
DB00257,D212050
DB01026,D212050
DB01099,D212050
DB01110,D212050
DB01167,D212050
DB01427,D212110
DB00380,D212112
DB00380,D212130
DB00583,D212140
DB00380,D212350
DB00963,D212350
DB00214,D215140
DB00232,D215140
DB00384,D215140
DB00421,D215140
DB00436,D215140
DB00524,D215140
DB00594,D215140
DB00695,D215140
DB00808,D215140
DB00819,D215140
DB00860,D215140
DB00880,D215140
DB00887,D215140
DB00903,D215140
DB00999,D215140
DB01197,D215140
DB01234,D215140
DB01406,D215140
DB00286,D215470
DB00624,D215470
DB00655,D215470
DB00717,D215470
DB00783,D215470
DB00977,D215470
DB01185,D215470
DB01219,D217150
DB00165,D217200
DB00252,D217200
DB00313,D217200
DB00396,D217200
DB00555,D217200
DB00593,D217200
DB00653,D217200
DB00754,D217200
DB00776,D217200
DB00794,D217200
DB00819,D217200
DB00829,D217200
DB00906,D217200
DB00909,D217200
DB01080,D217200
DB01174,D217200
DB01202,D217200
DB01320,D217200
DB01351,D217200
DB00434,D218200
DB00536,D218200
DB01174,D218800
DB00159,D219700
DB08820,D219700
DB00847,D219750
DB00847,D219800
DB00859,D220100
DB00125,D220120
DB08907,D222100
DB00444,D223350
DB00541,D223350
DB00563,D223350
DB00620,D223350
DB00635,D223350
DB00694,D223350
DB00762,D223350
DB00987,D223350
DB01008,D223350
DB01073,D223350
DB01177,D223350
DB01234,D223350
DB01254,D223350
DB00167,D225740
DB00215,D225740
DB00380,D225740
DB00433,D225740
DB00734,D225740
DB00167,D225755
DB00215,D225755
DB00433,D225755
DB00734,D225755
DB00380,D226000
DB00424,D226150
DB00475,D226150
DB00572,D226150
DB00747,D226150
DB00771,D226150
DB01174,D226150
DB00302,D227300
DB00163,D230450
DB00419,D230800
DB00419,D230900
DB00419,D231000
DB00563,D231090
DB00917,D231090
DB00692,D231200
DB01148,D231200
DB01210,D231200
DB01225,D231200
DB00163,D231900
DB00178,D233100
DB00492,D233100
DB00519,D233100
DB00638,D233100
DB00722,D233100
DB00881,D233100
DB01390,D233100
DB00240,D233810
DB00337,D233810
DB00547,D233810
DB00563,D233810
DB00596,D233810
DB00635,D233810
DB00741,D233810
DB00764,D233810
DB00846,D233810
DB00993,D233810
DB01234,D233810
DB01260,D233810
DB01359,D234700
DB00262,D236000
DB00290,D236000
DB00361,D236000
DB00428,D236000
DB00444,D236000
DB00515,D236000
DB00541,D236000
DB00563,D236000
DB00570,D236000
DB00773,D236000
DB00851,D236000
DB00987,D236000
DB00997,D236000
DB01073,D236000
DB01181,D236000
DB01204,D236000
DB01174,D237450
DB01174,D237500
DB01219,D238800
DB00165,D239350
DB00313,D239350
DB00555,D239350
DB00653,D239350
DB00754,D239350
DB00819,D239350
DB00909,D239350
DB01202,D239350
DB01320,D239350
DB01351,D239350
DB00635,D240200
DB00687,D240200
DB00860,D240200
DB00126,D240400
DB00624,D241100
DB01185,D241100
DB00153,D241519
DB01070,D241519
DB00755,D242100
DB00819,D243200
DB01041,D246300
DB01045,D246300
DB00328,D246400
DB00482,D246470
DB00541,D246470
DB00563,D246470
DB00762,D246470
DB00987,D246470
DB01008,D246470
DB00928,D247200
DB01262,D247200
DB00262,D247640
DB00290,D247640
DB00444,D247640
DB00541,D247640
DB00563,D247640
DB00619,D247640
DB00631,D247640
DB00635,D247640
DB00694,D247640
DB00987,D247640
DB00997,D247640
DB01033,D247640
DB01073,D247640
DB01177,D247640
DB01181,D247640
DB01204,D247640
DB01254,D247640
DB00653,D248190
DB01394,D249100
DB00126,D250790
DB00186,D252320
DB00211,D252320
DB00321,D252320
DB00404,D252320
DB00472,D252320
DB00540,D252320
DB00545,D252320
DB00687,D252320
DB00715,D252320
DB00788,D252320
DB01050,D252320
DB01104,D252320
DB00091,D254200
DB00545,D254200
DB00733,D254200
DB00993,D254200
DB01122,D254200
DB01400,D254200
DB00307,D254400
DB00531,D254400
DB00563,D254400
DB00570,D254400
DB00635,D254400
DB00888,D254400
DB01234,D254400
DB02546,D254400
DB01008,D254450
DB00188,D254500
DB00262,D254500
DB00282,D254500
DB00399,D254500
DB00480,D254500
DB00515,D254500
DB00541,D254500
DB00997,D254500
DB01041,D254500
DB01042,D254500
DB01068,D254770
DB01068,D254800
DB00279,D255900
DB00451,D255900
DB00436,D256370
DB00695,D256370
DB00808,D256370
DB00880,D256370
DB00887,D256370
DB00903,D256370
DB00515,D256700
DB00541,D256700
DB00851,D256700
DB00997,D256700
DB01042,D256700
DB00419,D257200
DB00419,D257220
DB00242,D258360
DB00537,D258360
DB00928,D258360
DB01167,D258360
DB00490,D259050
DB00515,D259500
DB00563,D259500
DB00650,D259500
DB00958,D259500
DB00997,D259500
DB00153,D259660
DB00268,D260300
DB00323,D260300
DB00376,D260300
DB00387,D260300
DB00392,D260300
DB00413,D260300
DB00424,D260300
DB00494,D260300
DB00589,D260300
DB00714,D260300
DB00989,D260300
DB01037,D260300
DB01173,D260300
DB01186,D260300
DB01235,D260300
DB05271,D260300
DB01241,D260480
DB00424,D260570
DB00969,D260570
DB01113,D260570
DB00167,D260970
DB00215,D260970
DB00433,D260970
DB00734,D260970
DB00158,D261100
DB00160,D261515
DB00888,D263300
DB01005,D263300
DB01008,D263300
DB00328,D263800
DB00191,D264120
DB00273,D264120
DB00397,D264120
DB00501,D264120
DB00865,D264120
DB00937,D264120
DB01083,D264120
DB01105,D264120
DB01156,D264120
DB01577,D264120
DB01579,D264120
DB00136,D264700
DB00146,D264700
DB00153,D264700
DB00169,D264700
DB01070,D264700
DB00203,D265400
DB00374,D265400
DB00559,D265400
DB01088,D265400
DB01240,D265400
DB06268,D265400
DB00163,D266120
DB00169,D266600
DB00244,D266600
DB00537,D266600
DB00741,D266600
DB00795,D266600
DB00860,D266600
DB00993,D266600
DB01014,D266600
DB01033,D266600
DB01222,D266600
